lat,lon,genus,species,count
41.721978,-112.882978,Ammospermophilus,leucurus,0.8
41.721978,-112.882978,Tamias,minimus,0.7
41.721978,-112.882978,Canis,latrans,
41.721978,-112.882978,Dipodomys,microps,0.5
41.721978,-112.882978,Dipodomys,ordii,0.8
41.721978,-112.882978,Lepus,californicus,
41.721978,-112.882978,Onychomys,leucogaster,0.3
41.721978,-112.882978,Peromyscus,maniculatus,3.2
41.721978,-112.882978,Ammospermophilus,leucurus,0.4
41.721978,-112.882978,Tamias,minimus,0.5
41.721978,-112.882978,Canis,latrans,
41.721978,-112.882978,Dipodomys,microps,0.4
41.721978,-112.882978,Dipodomys,ordii,1.1
41.721978,-112.882978,Perognathus,parvus,0.3
41.721978,-112.882978,Lepus,californicus,
41.721978,-112.882978,Onychomys,leucogaster,0.1
41.721978,-112.882978,Peromyscus,maniculatus,9.5
41.721978,-112.882978,Reithrodontomys,megalotis,0.2
41.721978,-112.882978,Ammospermophilus,leucurus,0.1
41.721978,-112.882978,Tamias,minimus,0.2
41.721978,-112.882978,Canis,latrans,
41.721978,-112.882978,Dipodomys,microps,0.4
41.721978,-112.882978,Dipodomys,ordii,0.4
41.721978,-112.882978,Perognathus,parvus,0.1
41.721978,-112.882978,Lepus,californicus,
41.721978,-112.882978,Onychomys,leucogaster,0.2
41.721978,-112.882978,Peromyscus,maniculatus,8.7
41.721978,-112.882978,Reithrodontomys,megalotis,0.1
41.721978,-112.882978,Ammospermophilus,leucurus,0.8
41.721978,-112.882978,Tamias,minimus,0.2
41.721978,-112.882978,Canis,latrans,
41.721978,-112.882978,Dipodomys,microps,0.2
41.721978,-112.882978,Dipodomys,ordii,0.7
41.721978,-112.882978,Perognathus,parvus,0.6
41.721978,-112.882978,Lepus,californicus,
41.721978,-112.882978,Onychomys,leucogaster,0.1
41.721978,-112.882978,Peromyscus,maniculatus,21.4
41.721978,-112.882978,Reithrodontomys,megalotis,1.9
41.721978,-112.882978,Ammospermophilus,leucurus,0.2
41.721978,-112.882978,Tamias,minimus,0.7
41.721978,-112.882978,Canis,latrans,
41.721978,-112.882978,Dipodomys,microps,0.6
41.721978,-112.882978,Dipodomys,ordii,1.5
41.721978,-112.882978,Perognathus,parvus,0.2
41.721978,-112.882978,Lepus,californicus,
41.721978,-112.882978,Onychomys,leucogaster,0.5
41.721978,-112.882978,Peromyscus,maniculatus,20.7
41.721978,-112.882978,Reithrodontomys,megalotis,1.6
41.721978,-112.882978,Ammospermophilus,leucurus,0.4
41.721978,-112.882978,Tamias,minimus,0.6
41.721978,-112.882978,Canis,latrans,
41.721978,-112.882978,Dipodomys,microps,0.1
41.721978,-112.882978,Perognathus,parvus,0.2
41.721978,-112.882978,Lepus,californicus,
41.721978,-112.882978,Peromyscus,maniculatus,3
41.721978,-112.882978,Tamias,minimus,0.7
41.721978,-112.882978,Canis,latrans,
41.721978,-112.882978,Dipodomys,microps,0.2
41.721978,-112.882978,Perognathus,parvus,0.5
41.721978,-112.882978,Lepus,californicus,
41.721978,-112.882978,Onychomys,leucogaster,0.1
41.721978,-112.882978,Peromyscus,maniculatus,6
41.721978,-112.882978,Reithrodontomys,megalotis,0.1
41.721978,-112.882978,Tamias,minimus,0.4
41.721978,-112.882978,Canis,latrans,
41.721978,-112.882978,Dipodomys,microps,0.1
41.721978,-112.882978,Dipodomys,ordii,0.1
41.721978,-112.882978,Perognathus,parvus,0.5
41.721978,-112.882978,Lepus,californicus,
41.721978,-112.882978,Peromyscus,maniculatus,9
41.721978,-112.882978,Reithrodontomys,megalotis,0.2
41.721978,-112.882978,Tamias,minimus,0.5
41.721978,-112.882978,Canis,latrans,
41.721978,-112.882978,Dipodomys,microps,0.1
41.721978,-112.882978,Dipodomys,ordii,0.1
41.721978,-112.882978,Perognathus,parvus,0.4
41.721978,-112.882978,Lepus,californicus,
41.721978,-112.882978,Onychomys,leucogaster,0.1
41.721978,-112.882978,Peromyscus,maniculatus,36.7
41.721978,-112.882978,Reithrodontomys,megalotis,0.3
41.721978,-112.882978,Tamias,minimus,1.1
41.721978,-112.882978,Canis,latrans,
41.721978,-112.882978,Dipodomys,ordii,0.1
41.721978,-112.882978,Perognathus,parvus,0.2
41.721978,-112.882978,Lepus,californicus,
41.721978,-112.882978,Peromyscus,maniculatus,5.9
41.721978,-112.882978,Tamias,minimus,0.6
41.721978,-112.882978,Canis,latrans,
41.721978,-112.882978,Perognathus,parvus,0.8
41.721978,-112.882978,Lepus,californicus,
41.721978,-112.882978,Peromyscus,maniculatus,12.3
41.721978,-112.882978,Tamias,minimus,0.6
41.721978,-112.882978,Canis,latrans,
41.721978,-112.882978,Dipodomys,ordii,0.1
41.721978,-112.882978,Perognathus,parvus,1.8
41.721978,-112.882978,Lepus,californicus,
41.721978,-112.882978,Peromyscus,maniculatus,14.1
41.721978,-112.882978,Reithrodontomys,megalotis,0.5
41.721978,-112.882978,Tamias,minimus,0.7
41.721978,-112.882978,Canis,latrans,
41.721978,-112.882978,Dipodomys,ordii,0.5
41.721978,-112.882978,Perognathus,parvus,0.2
41.721978,-112.882978,Lepus,californicus,
41.721978,-112.882978,Peromyscus,maniculatus,12.3
41.721978,-112.882978,Reithrodontomys,megalotis,0.1
41.721978,-112.882978,Tamias,minimus,0.6
41.721978,-112.882978,Canis,latrans,
41.721978,-112.882978,Dipodomys,ordii,3
41.721978,-112.882978,Perognathus,parvus,2.1
41.721978,-112.882978,Lepus,californicus,
41.721978,-112.882978,Peromyscus,maniculatus,10.4
41.721978,-112.882978,Tamias,minimus,0.4
41.721978,-112.882978,Canis,latrans,
41.721978,-112.882978,Dipodomys,ordii,0.2
41.721978,-112.882978,Perognathus,parvus,0.6
41.721978,-112.882978,Lepus,californicus,
41.721978,-112.882978,Peromyscus,maniculatus,12.2
41.721978,-112.882978,Tamias,minimus,1.3
43.518161,-112.996803,Canis,latrans,
43.518161,-112.996803,Dipodomys,ordii,1.8
43.518161,-112.996803,Perognathus,parvus,3
43.518161,-112.996803,Lepus,californicus,
43.518161,-112.996803,Peromyscus,maniculatus,4
43.518161,-112.996803,Spermophilus,townsendii,1.4
43.518161,-112.996803,Tamias,minimus,2.2
43.518161,-112.996803,Canis,latrans,
43.518161,-112.996803,Dipodomys,ordii,1.5
43.518161,-112.996803,Perognathus,parvus,0.5
43.518161,-112.996803,Lepus,californicus,
43.518161,-112.996803,Peromyscus,maniculatus,4.5
43.518161,-112.996803,Tamias,minimus,1.9
43.518161,-112.996803,Canis,latrans,
43.518161,-112.996803,Dipodomys,ordii,1.1
43.518161,-112.996803,Perognathus,parvus,0.7
43.518161,-112.996803,Peromyscus,maniculatus,12.3
43.518161,-112.996803,Spermophilus,townsendii,1.7
43.518161,-112.996803,Tamias,minimus,2.3
43.518161,-112.996803,Canis,latrans,
43.518161,-112.996803,Dipodomys,ordii,2.3
43.518161,-112.996803,Perognathus,parvus,0.4
43.518161,-112.996803,Lepus,californicus,
43.518161,-112.996803,Peromyscus,maniculatus,14.3
43.518161,-112.996803,Tamias,minimus,2.9
43.518161,-112.996803,Canis,latrans,
43.518161,-112.996803,Dipodomys,ordii,1.6
43.518161,-112.996803,Perognathus,parvus,0.8
43.518161,-112.996803,Peromyscus,maniculatus,11.6
43.518161,-112.996803,Spermophilus,townsendii,1.7
43.518161,-112.996803,Tamias,minimus,2.5
43.518161,-112.996803,Canis,latrans,
43.518161,-112.996803,Dipodomys,ordii,0.7
43.518161,-112.996803,Perognathus,parvus,0.1
43.518161,-112.996803,Lepus,californicus,
43.518161,-112.996803,Peromyscus,maniculatus,7.5
43.518161,-112.996803,Tamias,minimus,1.1
43.518161,-112.996803,Canis,latrans,
43.518161,-112.996803,Dipodomys,ordii,0.8
43.518161,-112.996803,Perognathus,parvus,0.3
43.518161,-112.996803,Lepus,californicus,
43.518161,-112.996803,Peromyscus,maniculatus,8.1
43.518161,-112.996803,Spermophilus,townsendii,0.6
43.518161,-112.996803,Tamias,minimus,0.9
43.518161,-112.996803,Canis,latrans,
43.518161,-112.996803,Dipodomys,ordii,0.8
43.518161,-112.996803,Perognathus,parvus,0.1
43.518161,-112.996803,Lepus,californicus,
43.518161,-112.996803,Peromyscus,maniculatus,11.9
43.518161,-112.996803,Tamias,minimus,1.9
43.518161,-112.996803,Dipodomys,ordii,1.4
43.518161,-112.996803,Perognathus,parvus,0.1
43.518161,-112.996803,Peromyscus,maniculatus,30.1
43.518161,-112.996803,Tamias,minimus,1.8
43.518161,-112.996803,Canis,latrans,
43.518161,-112.996803,Lepus,californicus,
43.518161,-112.996803,Canis,latrans,
43.518161,-112.996803,Dipodomys,ordii,1.9
43.518161,-112.996803,Perognathus,parvus,0.5
43.518161,-112.996803,Lepus,californicus,
43.518161,-112.996803,Peromyscus,maniculatus,43
43.518161,-112.996803,Spermophilus,townsendii,3.3
43.518161,-112.996803,Tamias,minimus,3.9
43.518161,-112.996803,Canis,latrans,
43.518161,-112.996803,Dipodomys,ordii,7.3
43.518161,-112.996803,Perognathus,parvus,0.2
43.518161,-112.996803,Lepus,californicus,
43.518161,-112.996803,Peromyscus,maniculatus,32.1
43.518161,-112.996803,Tamias,minimus,5.7
43.518161,-112.996803,Canis,latrans,
43.518161,-112.996803,Dipodomys,ordii,0.4
43.518161,-112.996803,Perognathus,parvus,0.5
43.518161,-112.996803,Lepus,californicus,
43.518161,-112.996803,Peromyscus,maniculatus,6.6
43.518161,-112.996803,Spermophilus,townsendii,3.1
43.518161,-112.996803,Tamias,minimus,3.3
43.518161,-112.996803,Canis,latrans,
43.518161,-112.996803,Dipodomys,ordii,0.7
43.518161,-112.996803,Perognathus,parvus,0.2
43.518161,-112.996803,Lepus,californicus,
43.518161,-112.996803,Peromyscus,maniculatus,12.7
43.518161,-112.996803,Tamias,minimus,2.2
43.518161,-112.996803,Dipodomys,ordii,2.4
43.518161,-112.996803,Perognathus,parvus,0.5
43.518161,-112.996803,Peromyscus,maniculatus,24.1
43.518161,-112.996803,Tamias,minimus,2.1
43.518161,-112.996803,Canis,latrans,
43.518161,-112.996803,Lepus,californicus,
43.518161,-112.996803,Dipodomys,ordii,2
43.518161,-112.996803,Perognathus,parvus,0.1
43.518161,-112.996803,Peromyscus,maniculatus,11.5
43.518161,-112.996803,Tamias,minimus,1.4
43.518161,-112.996803,Canis,latrans,
43.518161,-112.996803,Lepus,californicus,
43.518161,-112.996803,Canis,latrans,
43.518161,-112.996803,Dipodomys,ordii,1.8
43.518161,-112.996803,Perognathus,parvus,0.4
43.518161,-112.996803,Peromyscus,maniculatus,9.3
43.518161,-112.996803,Spermophilus,townsendii,1.4
43.518161,-112.996803,Tamias,minimus,1.3
43.518161,-112.996803,Canis,latrans,
43.518161,-112.996803,Dipodomys,ordii,2.2
43.518161,-112.996803,Perognathus,parvus,0.1
43.518161,-112.996803,Peromyscus,maniculatus,18.8
43.518161,-112.996803,Tamias,minimus,1.7
43.518161,-112.996803,Canis,latrans,
43.518161,-112.996803,Dipodomys,ordii,1.7
43.518161,-112.996803,Perognathus,parvus,0.1
43.518161,-112.996803,Peromyscus,maniculatus,20.4
43.518161,-112.996803,Spermophilus,townsendii,4.4
43.518161,-112.996803,Tamias,minimus,2.6
43.518161,-112.996803,Canis,latrans,
43.518161,-112.996803,Dipodomys,ordii,1.8
43.518161,-112.996803,Peromyscus,maniculatus,19.4
43.518161,-112.996803,Tamias,minimus,1.6
21.33333,103.58333,Maxomys,surifer,8
21.33333,103.58333,Niviventer,confucianus,13
21.33333,103.58333,Niviventer,fulvescens,1
21.33333,103.58333,Rattus,rattus,2
21.33333,103.58333,Maxomys,surifer,2
21.33333,103.58333,Niviventer,confucianus,6
21.33333,103.58333,Maxomys,surifer,1
21.33333,103.58333,Niviventer,confucianus,5
21.33333,103.58333,Niviventer,fulvescens,1
21.33333,103.58333,Rattus,rattus,2
21.33333,103.58333,Maxomys,surifer,6
21.33333,103.58333,Mus,pahari,1
21.33333,103.58333,Niviventer,confucianus,5
21.33333,103.58333,Niviventer,fulvescens,1
21.33333,103.58333,Rattus,rattus,1
21.33333,103.58333,Maxomys,surifer,2
21.33333,103.58333,Niviventer,confucianus,22
21.33333,103.58333,Maxomys,surifer,4
21.33333,103.58333,Niviventer,confucianus,3
21.33333,103.58333,Niviventer,fulvescens,6
21.33333,103.58333,Maxomys,surifer,4
21.33333,103.58333,Niviventer,confucianus,19
21.33333,103.58333,Niviventer,fulvescens,3
21.33333,103.58333,Hylomys,suillus,1
21.33333,103.58333,Bandicota,indica,1
21.33333,103.58333,Mus,pahari,1
21.33333,103.58333,Niviventer,confucianus,1
21.33333,103.58333,Niviventer,fulvescens,4
21.33333,103.58333,Rattus,tanezumi,3
21.33333,103.58333,Crocidura,fuliginosa,1
21.33333,103.58333,Hylomys,suillus,1
21.33333,103.58333,Maxomys,surifer,1
21.33333,103.58333,Mus,pahari,2
21.33333,103.58333,Niviventer,fulvescens,5
21.33333,103.58333,Crocidura,fuliginosa,1
21.33333,103.58333,Crocidura,russula,1
21.33333,103.58333,Leopoldamys,edwardsi,1
21.33333,103.58333,Maxomys,surifer,2
21.33333,103.58333,Mus,pahari,1
21.33333,103.58333,Niviventer,confucianus,4
21.33333,103.58333,Crocidura,russula,1
21.33333,103.58333,Maxomys,surifer,1
21.33333,103.58333,Niviventer,confucianus,11
21.33333,103.58333,Maxomys,surifer,6
21.33333,103.58333,Mus,pahari,8
21.33333,103.58333,Niviventer,confucianus,9
21.33333,103.58333,Niviventer,fulvescens,1
21.33333,103.58333,Hylomys,suillus,1
21.33333,103.58333,Maxomys,surifer,1
21.33333,103.58333,Mus,pahari,2
21.33333,103.58333,Niviventer,confucianus,6
21.33333,103.58333,Niviventer,fulvescens,1
21.33333,103.58333,Crocidura,horsfieldii,1
-2.347464,9.615004,Heimyscus,fumosus,7
-2.347464,9.615004,Hylomyscus,aeta,1
-2.347464,9.615004,Hylomyscus,parvus,8
-2.347464,9.615004,Hylomyscus,stella,33
-2.347464,9.615004,Malacomys,longipes,
-2.347464,9.615004,Praomys,tullbergi,74
-2.347464,9.615004,Crocidura,batesi,2
-2.347464,9.615004,Crocidura,crenata,2
-2.347464,9.615004,Crocidura,goliath,5
-2.347464,9.615004,Crocidura,grassei,1
-2.347464,9.615004,Sylvisorex,johnstoni,11
-2.347464,9.615004,Sylvisorex,ollula,2
-2.40778,10.338825,Deomys,ferrugineus,14
-2.40778,10.338825,Grammomys,kuru,1
-2.40778,10.338825,Heimyscus,fumosus,16
-2.40778,10.338825,Hybomys,univittatus,16
-2.40778,10.338825,Hylomyscus,aeta,1
-2.40778,10.338825,Hylomyscus,parvus,7
-2.40778,10.338825,Hylomyscus,stella,38
-2.40778,10.338825,Lophuromys,nudicaudus,2
-2.40778,10.338825,Malacomys,longipes,6
-2.40778,10.338825,Praomys,tullbergi,13
-2.40778,10.338825,Crocidura,batesi,1
-2.40778,10.338825,Crocidura,crenata,8
-2.40778,10.338825,Crocidura,goliath,2
-2.40778,10.338825,Crocidura,grassei,4
-2.40778,10.338825,Paracrocidura,schoutedeni,3
-2.40778,10.338825,Sylvisorex,c.f. konganensis,1
-2.40778,10.338825,Sylvisorex,johnstoni,7
-2.40778,10.338825,Sylvisorex,ollula,5
-2.734498,10.082635,Grammomys,kuru,
-2.734498,10.082635,Hylomyscus,parvus,4
-2.734498,10.082635,Hylomyscus,stella,8
-2.734498,10.082635,Malacomys,longipes,17
-2.734498,10.082635,Mus,minutoides,
-2.734498,10.082635,Praomys,tullbergi,2
-2.734498,10.082635,Crocidura,batesi,
-2.734498,10.082635,Crocidura,crenata,
-2.734498,10.082635,Crocidura,dolichura,
-2.734498,10.082635,Crocidura,goliath,6
-2.734498,10.082635,Suncus,remyi,1
-2.734498,10.082635,Sylvisorex,johnstoni,23
-2.734498,10.082635,Sylvisorex,ollula,3
-1.907225,9.853757,Deomys,ferrugineus,2
-1.907225,9.853757,Grammomys,kuru,2
-1.907225,9.853757,Heimyscus,fumosus,3
-1.907225,9.853757,Hybomys,univittatus,14
-1.907225,9.853757,Hylomyscus,aeta,3
-1.907225,9.853757,Hylomyscus,parvus,3
-1.907225,9.853757,Hylomyscus,stella,13
-1.907225,9.853757,Lophuromys,nudicaudus,6
-1.907225,9.853757,Malacomys,longipes,3
-1.907225,9.853757,Mus,minutoides,28
-1.907225,9.853757,Praomys,tullbergi,2
-1.907225,9.853757,Stochomys,longicaudatus,2
-1.907225,9.853757,Crocidura,batesi,5
-1.907225,9.853757,Crocidura,crenata,11
-1.907225,9.853757,Crocidura,dolichura,2
-1.907225,9.853757,Crocidura,goliath,4
-1.907225,9.853757,Crocidura,grassei,1
-1.907225,9.853757,Paracrocidura,schoutedeni,6
-1.907225,9.853757,Suncus,remyi,2
-1.907225,9.853757,Sylvisorex,johnstoni,24
-1.907225,9.853757,Sylvisorex,ollula,4
-1.711624,9.811753,Deomys,ferrugineus,7
-1.711624,9.811753,Grammomys,kuru,3
-1.711624,9.811753,Heimyscus,fumosus,7
-1.711624,9.811753,Hybomys,univittatus,13
-1.711624,9.811753,Hylomyscus,aeta,6
-1.711624,9.811753,Hylomyscus,parvus,11
-1.711624,9.811753,Hylomyscus,stella,80
-1.711624,9.811753,Lophuromys,nudicaudus,1
-1.711624,9.811753,Malacomys,longipes,6
-1.711624,9.811753,Praomys,tullbergi,2
-1.711624,9.811753,Crocidura,batesi,2
-1.711624,9.811753,Crocidura,crenata,17
-1.711624,9.811753,Crocidura,dolichura,8
-1.711624,9.811753,Crocidura,goliath,3
-1.711624,9.811753,Paracrocidura,schoutedeni,1
-1.711624,9.811753,Suncus,remyi,2
-1.711624,9.811753,Sylvisorex,johnstoni,33
-1.711624,9.811753,Sylvisorex,ollula,20
40.066275,-112.55117,Dipodomys,ordii,61
40.066275,-112.55117,Perognathus,parvus,29
40.066275,-112.55117,Lemmiscus,curtatus,6
40.066275,-112.55117,Onychomys,leucogaster,2
40.066275,-112.55117,Peromyscus,maniculatus,119
40.066275,-112.55117,Peromyscus,truei,1
40.066275,-112.55117,Reithrodontomys,megalotis,9
40.066275,-112.55117,Ammospermophilus,leucurus,4
40.066275,-112.55117,Tamias,minimus,1
40.066275,-112.55117,Dipodomys,ordii,58
40.066275,-112.55117,Perognathus,parvus,26
40.066275,-112.55117,Lemmiscus,curtatus,9
40.066275,-112.55117,Onychomys,leucogaster,3
40.066275,-112.55117,Peromyscus,maniculatus,124
40.066275,-112.55117,Peromyscus,truei,3
40.066275,-112.55117,Reithrodontomys,megalotis,11
40.066275,-112.55117,Ammospermophilus,leucurus,3
40.066275,-112.55117,Tamias,minimus,3
40.066275,-112.55117,Dipodomys,ordii,7
40.066275,-112.55117,Perognathus,parvus,1
40.066275,-112.55117,Lemmiscus,curtatus,2
40.066275,-112.55117,Peromyscus,maniculatus,15
40.066275,-112.55117,Reithrodontomys,megalotis,3
40.066275,-112.55117,Dipodomys,ordii,15
40.066275,-112.55117,Perognathus,parvus,2
40.066275,-112.55117,Lemmiscus,curtatus,5
40.066275,-112.55117,Peromyscus,maniculatus,22
40.066275,-112.55117,Reithrodontomys,megalotis,5
46.484575,-119.330506,Perognathus,parvus,362
46.484575,-119.330506,Onychomys,leucogaster,10
46.484575,-119.330506,Peromyscus,maniculatus,54
46.484575,-119.330506,Reithrodontomys,megalotis,6
46.484575,-119.330506,Spermophilus,townsendii,1
46.484575,-119.330506,Perognathus,parvus,107
46.484575,-119.330506,Onychomys,leucogaster,5
46.484575,-119.330506,Peromyscus,maniculatus,14
46.484575,-119.330506,Reithrodontomys,megalotis,2
3.743333,17.559444,Crocidura,dolichura,1
3.743333,17.559444,Crocidura,hildegardeae,5
3.743333,17.559444,Crocidura,mutesae,1
3.743333,17.559444,Crocidura,poensis,1
3.743333,17.559444,Paracrocidura,schoutedeni,7
3.743333,17.559444,Sylvisorex,johnstoni,1
3.743333,17.559444,Sylvisorex,ollula,2
3.9225,16.984167,Congosorex,sp. nov.,1
3.9225,16.984167,Crocidura,dolichura,7
3.9225,16.984167,Crocidura,hildegardeae,7
3.9225,16.984167,Crocidura,olivieri,2
3.9225,16.984167,Crocidura,poensis,7
3.9225,16.984167,Paracrocidura,schoutedeni,1
3.9225,16.984167,Sylvisorex,ollula,2
3.9,17.033333,Congosorex,sp. nov.,27
3.9,17.033333,Crocidura,batesi,148
3.9,17.033333,Crocidura,crenata,108
3.9,17.033333,Crocidura,denti,13
3.9,17.033333,Crocidura,dolichura,108
3.9,17.033333,Crocidura,goliath,1
3.9,17.033333,Crocidura,grassei,13
3.9,17.033333,Crocidura,hildegardeae,1
3.9,17.033333,Crocidura,ludia,13
3.9,17.033333,Crocidura,mutesae,1
3.9,17.033333,Crocidura,nigrofusca,1
3.9,17.033333,Crocidura,olivieri,121
3.9,17.033333,Crocidura,poensis,27
3.9,17.033333,Paracrocidura,schoutedeni,243
3.9,17.033333,Suncus,remyi,54
3.9,17.033333,Sylvisorex,johnstoni,337
3.9,17.033333,Sylvisorex,konganensis,13
3.9,17.033333,Sylvisorex,ollula,121
3.762222,17.514167,Crocidura,dolichura,2
3.762222,17.514167,Crocidura,hildegardeae,8
3.762222,17.514167,Crocidura,mutesae,1
3.762222,17.514167,Crocidura,poensis,4
3.762222,17.514167,Paracrocidura,schoutedeni,2
3.762222,17.514167,Sylvisorex,ollula,5
4.013333,17.067222,Congosorex,sp. nov.,5
4.013333,17.067222,Crocidura,batesi,1
4.013333,17.067222,Crocidura,dolichura,1
4.013333,17.067222,Crocidura,nigrofusca,11
4.013333,17.067222,Crocidura,olivieri,4
4.013333,17.067222,Crocidura,poensis,2
4.013333,17.067222,Paracrocidura,schoutedeni,23
4.013333,17.067222,Suncus,remyi,2
4.013333,17.067222,Sylvisorex,johnstoni,11
4.013333,17.067222,Sylvisorex,ollula,2
3.933333,16.983333,Congosorex,sp. nov.,6
3.933333,16.983333,Crocidura,dolichura,15
3.933333,16.983333,Crocidura,hildegardeae,4
3.933333,16.983333,Crocidura,poensis,12
3.933333,16.983333,Paracrocidura,schoutedeni,17
3.933333,16.983333,Suncus,remyi,1
3.933333,16.983333,Sylvisorex,johnstoni,3
3.933333,16.983333,Sylvisorex,ollula,8
3.9,17.033333,Deomys,ferrugineus,19
3.9,17.033333,Hybomys,spp.,34
3.9,17.033333,Hylomyscus,spp.,378
3.9,17.033333,Lophuromys,spp.,7
3.9,17.033333,Malacomys,spp.,10
3.9,17.033333,Praomys,spp.,270
3.9,17.033333,Stochomys,longicaudatus,18
46.66,-119.519444,Perognathus,parvus,107
46.66,-119.519444,Onychomys,leucogaster,1
46.66,-119.519444,Peromyscus,maniculatus,38
46.66,-119.519444,Reithrodontomys,megalotis,6
46.66,-119.519444,Perognathus,parvus,4
46.66,-119.519444,Peromyscus,maniculatus,32
46.66,-119.519444,Reithrodontomys,megalotis,1
46.66,-119.519444,Perognathus,parvus,22
46.66,-119.519444,Onychomys,leucogaster,1
46.66,-119.519444,Peromyscus,maniculatus,13
46.66,-119.519444,Perognathus,parvus,57
46.66,-119.519444,Peromyscus,maniculatus,6
46.66,-119.519444,Reithrodontomys,megalotis,1
46.66,-119.519444,Perognathus,parvus,10
46.66,-119.519444,Peromyscus,maniculatus,1
46.66,-119.519444,Perognathus,parvus,48
46.66,-119.519444,Onychomys,leucogaster,5
46.66,-119.519444,Peromyscus,maniculatus,2
46.66,-119.519444,Perognathus,parvus,1
46.66,-119.519444,Peromyscus,maniculatus,25
46.66,-119.519444,Reithrodontomys,megalotis,11
46.66,-119.519444,Perognathus,parvus,3
46.66,-119.519444,Perognathus,parvus,11
46.66,-119.519444,Peromyscus,maniculatus,20
46.66,-119.519444,Reithrodontomys,megalotis,1
46.66,-119.519444,Perognathus,parvus,4
46.66,-119.519444,Sylvilagus,nuttallii,1
46.66,-119.519444,Peromyscus,maniculatus,17
46.66,-119.519444,Perognathus,parvus,169
46.66,-119.519444,Lemmiscus,curtatus,2
46.66,-119.519444,Microtus,montanus,1
46.66,-119.519444,Peromyscus,maniculatus,52
46.66,-119.519444,Perognathus,parvus,57
46.66,-119.519444,Peromyscus,maniculatus,67
46.66,-119.519444,Reithrodontomys,megalotis,1
46.66,-119.519444,Perognathus,parvus,29
46.66,-119.519444,Peromyscus,maniculatus,1
46.66,-119.519444,Perognathus,parvus,35
46.66,-119.519444,Perognathus,parvus,115
46.66,-119.519444,Onychomys,leucogaster,4
46.66,-119.519444,Perognathus,parvus,15
46.66,-119.519444,Onychomys,leucogaster,1
46.66,-119.519444,Peromyscus,maniculatus,14
1.376667,10.144444,Crocidura,batesi,
1.376667,10.144444,Crocidura,dolichura,
1.376667,10.144444,Crocidura,goliath,
1.376667,10.144444,Crocidura,grassei,
1.376667,10.144444,Crocidura,olivieri,
1.376667,10.144444,Paracrocidura,schoutedeni,
1.376667,10.144444,Sylvisorex,johnstoni,
1.376667,10.144444,Sylvisorex,ollula,
-1.9,23.45,Colomys,goslingi,13
-1.9,23.45,Deomys,ferrugineus,242
-1.9,23.45,Hybomys,lunaris,882
-1.9,23.45,Hylomyscus,alleni,514
-1.9,23.45,Lemniscomys,striatus,41
-1.9,23.45,Lophuromys,flavopunctatus,278
-1.9,23.45,Lophuromys,luteogaster,31
-1.9,23.45,Malacomys,longipes,460
-1.9,23.45,Mus,minutoides,31
-1.9,23.45,Oenomys,hypoxanthus,76
-1.9,23.45,Praomys,jacksoni,787
-1.9,23.45,Stochomys,longicaudatus,173
-1.9,23.45,Grammomys,poensis,13
-2.525833,9.9975,Hylomyscus,spp.,2
-2.525833,9.9975,Crocidura,dolichura,1
-2.525833,9.9975,Crocidura,goliath,3
-2.525833,9.9975,Crocidura,grassei,3
-2.525833,9.9975,Sylvisorex,johnstoni,2
-2.525833,9.9975,Sylvisorex,ollula,4
-2.525833,9.9975,Lophuromys,sikapusi,1
-2.525833,9.9975,Praomys,spp.,1
-2.525833,9.9975,Stochomys,spp.,1
-2.525833,9.9975,Crocidura,batesi,1
-2.525833,9.9975,Crocidura,crenata,5
-2.525833,9.9975,Crocidura,dolichura,1
-2.525833,9.9975,Crocidura,goliath,1
-2.525833,9.9975,Paracrocidura,schoutedeni,1
-2.525833,9.9975,Suncus,remyi,1
-2.525833,9.9975,Sylvisorex,johnstoni,5
-2.525833,9.9975,Sylvisorex,ollula,1
-2.525833,9.9975,Deomys,ferrugineus,1
-2.525833,9.9975,Praomys,spp.,3
-2.525833,9.9975,Crocidura,crenata,1
-2.525833,9.9975,Crocidura,goliath,2
-2.525833,9.9975,Paracrocidura,schoutedeni,4
-2.525833,9.9975,Sylvisorex,johnstoni,8
-2.525833,9.9975,Hybomys,univittatus,1
-2.525833,9.9975,Crocidura,batesi,1
-2.525833,9.9975,Crocidura,crenata,2
-2.525833,9.9975,Crocidura,grassei,1
-2.525833,9.9975,Sylvisorex,johnstoni,1
-2.525833,9.9975,Sylvisorex,ollula,1
-2.525833,9.9975,Hylomyscus,spp.,1
-2.525833,9.9975,Crocidura,crenata,1
-2.525833,9.9975,Crocidura,crenata,1
-2.525833,9.9975,Paracrocidura,schoutedeni,1
-2.525833,9.9975,Sylvisorex,johnstoni,2
-2.525833,9.9975,Sylvisorex,ollula,1
-2.525833,9.9975,Crocidura,batesi,1
-2.525833,9.9975,Crocidura,crenata,2
-2.525833,9.9975,Crocidura,goliath,4
-2.525833,9.9975,Crocidura,grassei,1
-2.525833,9.9975,Sylvisorex,johnstoni,2
-2.525833,9.9975,Sylvisorex,ollula,1
-2.525833,9.9975,Crocidura,batesi,1
-2.525833,9.9975,Crocidura,grassei,1
-2.525833,9.9975,Sylvisorex,johnstoni,6
-2.525833,9.9975,Hylomyscus,spp.,1
-2.525833,9.9975,Malacomys,longipes,1
-2.525833,9.9975,Crocidura,grassei,2
-2.525833,9.9975,Sylvisorex,johnstoni,2
